 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,Frame,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Length
21,series01.tif:z:6/68 t:21/95 - Mark_and_Find 001/mN10 Control001,3.417678509E1,8.215912295E3,2.562473750E3,1.166303433E4,4.336946777E3,1.167737109E4,2.918747917E2,2.672268846E2,0.000000000E0,0.000000000E0,2.563044420E1,2.832102262E2,2.576957914E2,1.913582609E1,2.041154783E1,0.000000000E0,0.000000000E0,4.500000000E1,6.537757472E-1,2.563044215E1,2.807934689E5,7.771698730E3,0.000000000E0,0.000000000E0,0.000000000E0,1.725341582E5,6.000000000E0,2.100000000E1,2.216886749E2,2.165743561E2,4.500000000E1,0.000000000E0,0.000000000E0,0.000000000E0,NaN,2.563044420E1
22,series01.tif:z:6/68 t:22/95 - Mark_and_Find 001/mN10 Control001,3.743171701E1,8.443758704E3,1.520087041E3,5.929253692E3,5.918344238E3,1.150398438E4,2.904249274E2,2.654145445E2,0.000000000E0,0.000000000E0,2.755719757E1,2.895888349E2,2.513171827E2,2.551443479E0,2.934160001E1,0.000000000E0,0.000000000E0,-9.150743576E1,6.194118548E-1,2.755721155E1,3.160643863E5,8.405892578E3,0.000000000E0,0.000000000E0,0.000000000E0,1.942064502E5,6.000000000E0,2.200000000E1,2.273712616E2,2.188473969E2,8.849257808E1,1.110223025E-16,0.000000000E0,0.000000000E0,NaN,2.755719757E1
23,series01.tif:z:6/68 t:23/95 - Mark_and_Find 001/mN10 Control001,3.905918296E1,8.002689616E3,1.500410226E3,5.975314863E3,5.966091797E3,1.068830176E4,2.904249177E2,2.650520686E2,0.000000000E0,0.000000000E0,2.894311598E1,2.844859479E2,2.513171827E2,1.275721740E1,2.806587827E1,0.000000000E0,0.000000000E0,-1.120678996E2,5.859255666E-1,2.894311802E1,3.125785179E5,8.241275391E3,0.000000000E0,0.000000000E0,0.000000000E0,1.920645508E5,6.000000000E0,2.300000000E1,2.233934479E2,2.182791290E2,6.793209561E1,1.776356839E-15,0.000000000E0,0.000000000E0,NaN,2.894311598E1
24,series01.tif:z:6/68 t:24/95 - Mark_and_Find 001/mN10 Control001,3.743171701E1,8.459246094E3,1.663161639E3,9.064617422E3,5.040045898E3,1.087738477E4,2.915123354E2,2.672268846E2,0.000000000E0,0.000000000E0,2.778510385E1,2.883131131E2,2.538686262E2,7.654330437E0,2.806587827E1,0.000000000E0,0.000000000E0,-1.051240073E2,6.092921240E-1,2.778510362E1,3.166441059E5,8.762468750E3,0.000000000E0,0.000000000E0,0.000000000E0,1.945626602E5,6.000000000E0,2.400000000E1,2.256664886E2,2.199839020E2,7.487600212E1,0.000000000E0,0.000000000E0,0.000000000E0,NaN,2.778510385E1
25,series01.tif:z:6/68 t:25/95 - Mark_and_Find 001/mN10 Control001,3.743171701E1,7.521704887E3,1.461799670E3,9.601148437E3,4.911965332E3,9.723311523E3,2.893375098E2,2.715765164E2,0.000000000E0,0.000000000E0,2.819814831E1,2.844859479E2,2.576957914E2,1.020577392E1,2.806587827E1,0.000000000E0,0.000000000E0,-1.079691397E2,5.915731197E-1,2.819814998E1,2.815503287E5,7.127501465E3,0.000000000E0,0.000000000E0,0.000000000E0,1.729992124E5,6.000000000E0,2.500000000E1,2.233934479E2,2.233934479E2,7.203085619E1,0.000000000E0,0.000000000E0,0.000000000E0,NaN,2.819814831E1
26,series01.tif:z:6/68 t:26/95 - Mark_and_Find 001/mN10 Control001,3.743171701E1,7.880572075E3,1.460756472E3,8.451365268E3,4.773310059E3,1.042845801E4,2.904249177E2,2.733888662E2,0.000000000E0,0.000000000E0,2.827259900E1,2.844859479E2,2.602472349E2,1.275721740E1,2.806587827E1,0.000000000E0,0.000000000E0,-1.126198649E2,5.884616240E-1,2.827260686E1,2.949833437E5,7.792023438E3,0.000000000E0,0.000000000E0,0.000000000E0,1.812531577E5,6.000000000E0,2.600000000E1,2.233934479E2,2.245299683E2,6.738013505E1,1.776356839E-15,0.000000000E0,0.000000000E0,NaN,2.827259900E1
27,series01.tif:z:6/68 t:27/95 - Mark_and_Find 001/mN10 Control001,3.743171701E1,7.853729641E3,1.600762960E3,4.877864947E3,4.866360840E3,1.075646387E4,2.896999758E2,2.708515842E2,0.000000000E0,0.000000000E0,2.843015937E1,2.844859479E2,2.576957914E2,1.148149566E1,2.806587827E1,0.000000000E0,0.000000000E0,-1.093589942E2,5.819571717E-1,2.843015900E1,2.939785854E5,8.283141602E3,0.000000000E0,0.000000000E0,0.000000000E0,1.806357817E5,6.000000000E0,2.700000000E1,2.233934479E2,2.228251953E2,7.064101383E1,0.000000000E0,0.000000000E0,0.000000000E0,NaN,2.843015937E1
28,series01.tif:z:6/68 t:28/95 - Mark_and_Find 001/mN10 Control001,3.743171701E1,8.087558785E3,1.758559105E3,1.098917421E4,4.577915039E3,1.100172070E4,2.911498596E2,2.715765164E2,0.000000000E0,0.000000000E0,2.798299924E1,2.870373914E2,2.576957914E2,8.930052177E0,2.806587827E1,0.000000000E0,0.000000000E0,-1.065570714E2,6.007047853E-1,2.798300265E1,3.027312117E5,8.152849609E3,0.000000000E0,0.000000000E0,0.000000000E0,1.860138521E5,6.000000000E0,2.800000000E1,2.250982208E2,2.233934479E2,7.344291210E1,0.000000000E0,0.000000000E0,0.000000000E0,NaN,2.798299924E1
29,series01.tif:z:6/68 t:29/95 - Mark_and_Find 001/mN10 Control001,3.580425105E1,8.005030296E3,1.587855114E3,4.993659134E3,4.982638672E3,1.062511523E4,2.933246755E2,2.712140503E2,0.000000000E0,0.000000000E0,2.690097969E1,2.895888349E2,2.576957914E2,7.654330437E0,2.806587827E1,0.000000000E0,0.000000000E0,-7.596375653E1,6.217392208E-1,2.690098245E1,2.866141144E5,7.580542480E3,0.000000000E0,0.000000000E0,0.000000000E0,1.761106665E5,6.000000000E0,2.900000000E1,2.273712616E2,2.023679199E2,1.040362032E2,0.000000000E0,0.000000000E0,0.000000000E0,NaN,2.690097969E1
30,series01.tif:z:6/68 t:30/95 - Mark_and_Find 001/mN10 Control001,3.743171701E1,8.002050144E3,2.025723043E3,5.166858349E3,5.152692383E3,1.240566699E4,2.933246658E2,2.730264001E2,0.000000000E0,0.000000000E0,2.835612237E1,2.921402784E2,2.589715131E2,3.827165219E0,2.934160001E1,0.000000000E0,0.000000000E0,-9.439870535E1,5.850000851E-1,2.835611084E1,2.995304765E5,7.701558594E3,0.000000000E0,0.000000000E0,0.000000000E0,1.840471533E5,6.000000000E0,3.000000000E1,2.290760193E2,2.250982208E2,8.560129163E1,0.000000000E0,0.000000000E0,0.000000000E0,NaN,2.835612237E1
