seriesIndex,organoidLabel,Frame,X,Y,Slice,Length,FeretAngle
6,A,72,340.458239249,311.754500108,6,45.910476444,78.377832036
6,A,73,339.979843597,311.754500108,6,43.990439180,83.338698360
6,A,74,340.139308814,311.116639239,6,43.954584789,83.751628335
6,A,75,339.660913162,309.840917499,6,44.404692582,86.706035012
6,A,76,339.341982727,309.362521847,6,46.581315857,88.430645195
6,A,77,339.341982727,309.362521847,6,46.581315857,88.430645195
6,A,78,339.023052292,310.159847934,6,44.973714928,89.187348406
6,A,79,338.863587074,311.276104456,6,45.378993141,86.373428216
6,A,80,338.863587074,311.754500108,6,44.424159034,86.295372558
6,A,81,338.544656639,312.232895761,6,46.112753000,84.841448219
6,A,82,338.544656639,312.232895761,6,46.112753000,84.841448219
6,A,83,338.544656639,312.232895761,6,46.112753000,84.841448219
6,A,84,337.906795770,313.508617500,6,44.978238082,83.076551085
6,A,85,339.341982727,310.797708804,6,45.825098662,84.408442244
6,A,86,340.139308814,310.319313151,6,44.742427778,86.321761278
6,A,87,339.820378379,309.840917499,6,44.743564455,82.216440474
6,A,88,339.979843597,310.478778369,6,46.112753000,77.213298551
6,A,89,339.820378379,310.319313151,6,47.237247416,56.846394133
6,A,90,339.660913162,309.681452282,6,49.015779283,55.069062699
6,A,91,339.820378379,309.521987064,6,47.684099812,55.353320044
6,A,92,339.820378379,307.767869672,6,48.162719728,53.888942478
6,A,93,339.820378379,307.927334890,6,46.122678140,54.001755123
6,A,94,340.458239249,307.448939237,6,47.422070837,55.134251287
6,A,95,340.617704466,308.246265325,6,47.704360291,49.066318775
13,A,1,328.655836060,304.098340303,5,69.084657698,76.926081142
13,A,2,332.482978255,303.460483271,5,67.782627206,61.626209500
13,A,3,335.353334902,302.663161980,5,67.384546487,74.911369187
13,A,4,337.904763033,304.895661594,5,65.314971708,48.761437477
13,A,5,339.180477098,302.503697722,5,64.048278839,44.596515265
13,A,6,342.050833745,307.447089725,5,65.258884610,52.346044835
13,A,7,343.007619294,309.998517855,5,70.399451651,66.221995419
13,A,8,338.861548581,307.766018241,5,68.989627067,60.353677860
13,A,9,345.718511682,310.955303404,5,68.918083615,59.400021307
13,A,10,345.877975940,309.360660823,5,71.829754209,50.585297974
13,A,11,346.834761489,313.825660051,6,78.744348426,46.805286522
13,A,12,350.980832201,313.347267277,6,79.751262493,50.517135979
13,A,13,351.618689234,315.898695407,6,82.903012477,55.026037090
13,A,14,349.226725362,315.260838374,6,83.703395184,46.698299156
13,A,15,348.269939813,317.971730763,6,84.395018015,55.469174258
13,A,16,348.748332587,321.958337217,6,84.579217174,49.281536235
13,A,17,347.153690006,323.712444057,6,87.461457485,54.049430563
13,A,18,346.834761489,328.336907543,6,88.247007548,49.690684456
13,A,19,345.240118908,331.366728448,6,89.906735036,54.674965362
13,A,20,346.515832973,334.237085095,6,94.044984168,50.642237432
13,A,21,345.718511682,336.788513225,8,99.022040057,51.801314824
13,A,22,347.313154264,336.469584709,8,101.757690466,57.804266065
13,A,23,350.821367943,336.788513225,8,109.259901298,3.346818642
13,A,24,352.256546267,338.383155807,8,111.329809375,6.249562623
13,A,25,349.386189620,337.904763033,8,114.232519344,4.644081926
13,A,26,351.459224976,339.021012840,8,116.656361157,13.276397042
13,A,27,352.256546267,340.137262647,8,119.083825226,2.609529949
13,A,28,355.286367172,345.240118908,8,117.957426682,5.741422179
13,A,29,356.721545495,345.080654650,8,124.531274124,11.223600375
13,A,30,359.591902142,348.588868329,8,127.930095508,1.428526354
13,A,31,364.694758403,346.675297231,9,131.837889144,8.345720075
13,A,32,370.913864471,345.080654650,9,141.490723145,11.968475652
13,A,33,378.089756088,344.761726133,9,143.915940823,15.422161319
13,A,34,372.986899827,349.705118136,9,119.656437044,16.889400578
13,A,35,372.667971311,349.545653878,9,115.454325429,9.540381805
13,A,36,375.219399441,351.299760718,9,120.944993533,178.035479617
13,A,37,372.827435569,359.272973625,9,128.323852078,2.421513056
13,A,38,370.116543180,361.346008981,9,129.039991143,5.104683970
13,A,39,364.694758403,361.186544723,9,133.479109358,10.880356422
13,A,40,363.100115821,360.389223433,9,132.029087142,19.179008026
13,A,41,365.811008210,356.721545495,10,116.813637291,26.425135022
13,A,42,364.535294145,362.302794530,10,117.094985888,29.357753543
13,A,43,359.751366400,361.346008981,10,88.613930990,22.873665191
13,A,44,357.837795302,368.681364857,10,95.850621572,26.053495310
13,A,45,354.489045881,368.840829115,10,98.998411647,23.344010962
13,A,46,355.445831430,376.176184990,10,96.597967003,28.172634827
13,A,47,350.502439427,375.538327957,10,87.821239416,23.772348811
13,A,48,353.213331816,378.727613120,10,86.787241344,32.697273675
13,A,49,353.053867557,378.887077379,10,91.649645987,5.591557756
13,A,50,357.837795302,373.943685376,10,92.950565708,130.686587890
13,A,51,357.040474011,377.770827572,10,101.281774967,146.560130794
13,A,52,358.635116593,377.292434797,10,106.126548810,166.089038649
13,A,53,365.173151177,379.524934411,10,110.577626519,124.423413455
13,A,54,364.535294145,383.033148091,10,113.840952016,152.286315167
13,A,55,362.940651563,383.033148091,10,112.965542967,169.261102899
13,A,56,361.027080465,383.192612349,10,116.321497960,28.673146489
13,A,57,361.664937498,383.192612349,10,125.852360768,37.276449826
13,A,58,360.708151949,384.787254930,10,131.095138921,43.126967315
13,A,59,358.156723818,381.279041251,10,134.020198653,41.237230976
13,A,60,361.983866014,384.468326414,10,136.143631855,42.246603074
13,A,61,358.475652335,382.926845074,10,139.063236100,40.411255518
13,A,62,363.153267330,386.541361770,10,147.337457511,45.000005353
13,A,63,369.319212156,393.132538130,10,154.751588858,47.895763756
13,A,64,361.877553264,386.966593303,10,116.681159895,45.885939871
13,A,65,362.302794530,384.627790672,10,120.303286007,55.804394598
13,A,66,363.578508596,382.714219574,10,127.169632650,41.203957171
13,A,67,361.452321731,382.076362542,10,135.594929928,35.683895062
13,A,68,366.555168259,384.202539673,10,135.570923272,39.782564250
13,A,69,365.704695460,378.887077379,10,137.893878782,32.660908008
13,A,70,371.445418487,380.375416943,10,142.619025608,22.435881498
13,A,71,372.721122819,383.139451108,10,148.269101562,24.212758664
13,A,72,374.209462384,384.627790672,10,147.968778496,27.375079381
13,A,73,373.784211385,383.989933640,10,153.610429926,2.062382138
13,A,74,378.461836113,379.737540445,10,155.249736981,136.997874957
13,A,75,369.744472888,386.541361770,10,137.762024895,121.236741544
13,A,76,375.272541217,381.863746775,10,144.719063762,123.129731256
13,A,77,372.508497319,381.651121276,10,150.549274417,130.302884734
13,A,78,364.216365628,384.627790672,10,133.622210060,129.058487219
13,A,79,369.531827923,382.926845074,10,132.511291078,120.679957412
13,A,80,368.256113858,384.627780939,10,139.452787923,112.028516011
13,A,81,369.319221889,383.777317873,10,138.481423983,122.714094405
13,A,82,369.106615856,384.415174906,10,143.280605456,100.776343920
13,A,83,368.893970890,384.415165173,10,144.826481435,108.488149860
13,A,84,368.256113858,385.690879238,10,155.635954103,94.230612956
13,A,85,368.256133324,385.265657438,10,160.410017854,88.025061436
13,A,86,368.893990356,386.753977537,10,139.067787162,85.440055455
13,A,87,362.302794530,385.690888971,10,122.900409460,90.594744547
13,A,88,362.940651563,382.288978308,10,132.606779976,82.259657708
13,A,89,365.066848160,379.950175677,10,139.033975713,76.558791826
13,A,90,365.066848160,379.099693145,10,146.341202991,70.301380840
13,A,91,356.987312770,374.634703650,10,149.814801104,67.292562489
13,A,92,357.412563769,373.571595618,10,155.243913114,57.528801097
13,A,93,358.688268101,371.232802720,10,164.648406002,50.554424160
13,A,94,360.176607666,369.319221889,10,166.932329541,39.936384577
13,A,95,364.216355895,362.090169031,10,169.797281169,47.842136568
19,A,1,299.633341075,361.346008981,7,31.989976938,110.422333025
19,A,2,299.633341075,361.346008981,7,31.989976938,110.422333025
19,A,3,301.865840689,360.548687691,7,32.225986701,88.298645395
19,A,4,300.749590882,361.027080465,7,34.573969448,127.504142360
19,A,5,302.822626238,363.259580079,7,35.216698512,102.022276686
19,A,6,304.098340303,362.462258789,7,35.517240495,85.364536573
19,A,7,304.576733078,362.462258789,6,30.764619016,109.374139769
19,A,8,303.779411787,361.346008981,6,29.481487078,95.587243964
19,A,9,305.055125852,360.389223433,6,25.841083400,125.455474434
19,A,10,302.982090496,357.518866786,5,25.080032385,97.305759533
19,A,11,303.301019013,355.286367172,6,31.104933221,105.461217740
19,A,12,308.403875274,354.010653106,6,30.683509067,110.695450734
19,A,13,308.882268048,352.416010525,6,30.116377747,95.469094970
19,A,14,310.636374888,348.907796845,6,30.087656054,94.864514438
19,A,15,308.244411016,348.110475555,6,28.040328645,123.870810710
19,A,16,310.636374888,344.761726133,6,31.417291850,95.826342030
19,A,17,307.287625467,343.645476326,6,34.055234163,123.541247654
19,A,18,311.114767662,343.326547810,6,33.923561411,99.196655892
19,A,19,308.563339532,340.775119679,6,28.472297522,175.502848385
19,A,20,308.563339532,340.775119679,6,28.472297522,175.502848385
19,A,21,306.649768434,338.064227291,5,27.614495155,75.963756532
19,A,22,310.795839146,333.599228062,5,32.293776196,34.945664400
19,A,23,313.028338760,328.974764576,4,36.888326085,56.996899308
19,A,24,318.290659279,325.944943671,4,38.292677956,29.981639369
19,A,25,317.652802247,326.742264962,4,35.355063744,13.033356326
19,A,26,316.058159665,329.293693092,4,29.134429815,41.893972904
19,A,27,310.955303404,330.569407157,4,29.858591193,23.278949198
19,A,28,311.274231921,329.293693092,4,27.429706576,179.333800030
19,A,29,311.274231921,326.742264962,4,28.712424227,12.183656586
19,A,30,310.476910630,332.323513997,4,31.734589342,5.767888898
19,A,31,313.028338760,330.250478641,4,38.791463051,21.713935082
19,A,32,312.868874502,330.728871416,4,31.514269008,35.942111871
19,A,33,312.868874502,329.453157350,4,35.657292122,10.304846469
19,A,34,310.476910630,331.047799932,4,30.001325995,46.292166886
19,A,35,313.666195793,330.569407157,4,35.597337467,22.659352040
19,A,36,312.231017469,328.815300318,4,33.002552739,41.081751136
19,A,37,313.187803018,329.134228834,4,35.657292122,26.565051177
19,A,38,310.795839146,329.293693092,4,34.245854419,57.938056317
19,A,39,312.231017469,328.974764576,4,37.580823679,30.046435247
19,A,40,313.028338760,330.409942899,4,35.914523087,48.239700296
19,A,41,314.144588567,329.134228834,5,37.258713866,51.952957468
19,A,42,315.420302633,326.742264962,5,40.079811486,26.972843434
19,A,43,315.739231149,330.250478641,5,39.124353442,49.297386664
19,A,44,315.739231149,328.815300318,5,37.373196979,27.439727948
19,A,45,313.506731535,330.091014383,5,37.378639810,53.325650330
19,A,46,313.825660051,330.091014383,5,38.536279249,24.443954780
19,A,47,313.825660051,330.091014383,5,38.536279249,24.443954780
19,A,48,313.347267277,333.120835288,5,39.187996719,56.956584243
19,A,49,314.622981342,333.758692321,5,36.987458821,44.301305617
19,A,50,314.782445600,331.845121223,5,40.095035523,58.332783571
19,A,51,311.433696179,333.120835288,4,42.418691632,53.560889571
19,A,52,310.795839146,331.526192706,4,42.129962071,66.345786649
19,A,53,312.868874502,332.482978255,4,41.823434917,49.019582488
19,A,54,311.593160437,332.482978255,4,40.518986259,64.846882862
19,A,55,311.912088953,331.207264190,4,43.571985419,47.669889762
19,A,56,311.433696179,332.004585481,4,43.795516549,64.554593503
19,A,57,312.868874502,331.047799932,4,44.430760228,50.826342030
19,A,58,310.795839146,331.685656964,4,42.723328831,59.989862360
19,A,59,308.722803790,329.931550125,4,45.891364398,72.194649785
19,A,60,311.752624695,331.366728448,4,45.873629461,48.664184321
19,A,61,310.636374888,332.642442513,4,40.827833042,61.032339354
19,A,62,313.666195793,332.642442513,4,42.172191585,45.306391622
19,A,63,314.144588567,331.047799932,4,45.035597547,52.480886180
19,A,64,312.709410244,330.091014383,4,44.234591908,55.278719804
19,A,65,314.941909858,328.336907543,5,50.582102905,53.202354245
19,A,66,313.506731535,326.742264962,5,47.933799527,62.241459399
19,A,67,314.304052825,329.453157350,5,46.773887017,48.593566188
19,A,68,312.868874502,328.017979027,5,47.925310786,63.946504690
19,A,69,314.463517084,330.250478641,5,47.288614236,49.650184850
19,A,70,313.187803018,329.931550125,5,44.787602907,62.887553572
19,A,71,314.622981342,329.772085867,5,45.873629461,48.664184321
19,A,72,313.506731535,328.017979027,5,47.378867967,65.332608772
19,A,73,313.347267277,328.177443285,5,45.490655995,54.415626392
19,A,74,312.390481728,328.177443285,5,46.630141262,52.503087391
19,A,75,313.985124309,329.293693092,5,46.622506006,57.288323163
19,A,76,314.463517084,328.336907543,5,45.731502369,56.088286464
19,A,77,313.825660051,327.699050511,5,46.112475600,58.288654135
19,A,78,313.028338760,327.858514769,5,46.125708567,60.599085803
19,A,79,313.347267277,327.539586252,5,46.995174731,60.303347462
19,A,80,314.144588567,328.177443285,5,47.063303306,57.171458209
19,A,81,314.463517084,328.815300318,5,49.899829215,57.528807709
19,A,82,314.144588567,328.974764576,5,49.289677353,57.955319281
19,A,83,313.347267277,329.134228834,5,48.187766422,59.361414662
19,A,84,312.390481728,327.539586252,5,45.815943504,61.294047457
19,A,85,314.144588567,327.061193478,5,48.804400284,65.277160448
19,A,86,313.506731535,327.061193478,5,48.284766225,66.652331472
19,A,87,314.941909858,327.699050511,5,48.420449562,70.371561753
19,A,88,313.028338760,327.380121994,5,47.888154850,74.945683440
19,A,89,314.463517084,328.017979027,5,48.326879326,73.119669834
19,A,90,313.347267277,327.539586252,5,49.153289422,73.799277004
19,A,91,314.782445600,327.220657736,5,49.218430807,71.095424157
19,A,92,313.506731535,328.177443285,5,50.293722574,74.553683632
19,A,93,314.463517084,328.815300318,5,50.920810471,77.704733577
19,A,94,316.536552440,328.655836060,5,50.878845233,69.065631581
19,A,95,313.825660051,328.336907543,5,49.507938334,76.590404133
4,A,1,363.643707120,86.717222233,13,20.220455049,75.465509324
4,A,2,363.281231313,85.267345769,13,23.613416008,72.121362131
4,A,3,363.643687654,83.817469305,13,22.012358990,72.758538098
4,A,4,363.281231313,85.267345769,12,23.209354345,75.529642859
4,A,5,362.918774971,84.542406321,12,23.401030674,73.810789314
4,A,6,362.918755505,84.904877261,12,23.479501416,81.119370915
4,A,7,362.193823356,86.717219800,12,25.630444195,81.869837644
4,A,8,361.831347549,86.717222233,12,22.519813164,86.308645900
4,A,9,361.468871742,86.717219800,11,21.135405730,95.906143376
4,A,10,361.029252299,86.749078291,11,22.767255154,101.309932474
4,A,11,359.434600125,85.632821769,11,22.920871584,121.920876220
4,A,12,358.158878385,84.357100029,11,22.517934234,142.480886180
4,A,13,358.158878385,84.357100029,11,22.070815667,127.366669413
4,A,14,357.999413168,84.357100029,11,21.766856151,129.053136946
4,A,15,358.158878385,83.559773942,11,19.399780991,133.667780146
4,A,16,358.477808820,83.240843507,11,18.596680237,95.906141114
4,A,17,358.318343603,82.443517420,11,19.034563526,98.673174048
4,A,18,358.477808820,83.878704377,11,21.441994609,22.750976343
4,A,19,358.158878385,83.081378290,11,22.508898145,7.326406660
4,A,20,358.158878385,81.646191333,11,25.712993699,7.125016349
4,A,21,358.318343603,83.400308725,11,26.488511861,2.070030653
4,A,22,357.680482733,83.719239160,11,26.473147294,0.690277198
4,A,23,357.521017516,83.240843507,11,28.332800483,148.815025341
4,A,24,355.926365341,83.719239160,11,29.920026619,148.512530636
4,A,25,355.926365341,82.921913072,11,31.778021119,128.480198248
4,A,26,355.926365341,82.602982637,11,32.102847493,130.971736334
4,A,27,355.926365341,81.327260898,11,30.829208858,114.443954780
4,A,28,354.810108819,79.892073941,11,32.714863592,119.814162738
4,A,29,355.766900124,79.732608723,11,32.123435888,114.020246797
4,A,30,354.491178384,80.051539158,11,30.955973554,117.621074983
4,A,31,353.374921862,79.254213071,11,32.519958826,116.816346844
4,A,32,352.099200122,80.689400028,11,29.452323423,175.030259272
4,A,33,351.780269688,79.573143506,11,31.464390743,100.512627170
4,A,34,351.780269688,80.370469593,11,34.100211526,97.523820439
4,A,35,352.258665340,80.211004376,11,36.987681327,60.561510325
4,A,36,351.620804470,80.211004376,11,39.250477212,46.316912406
4,A,37,348.909895774,78.935282636,11,36.726885634,92.986636990
4,A,38,346.198987077,79.413678288,11,42.680709797,114.266788433
4,A,39,344.923265337,76.702769592,11,39.969504248,94.118189704
4,A,40,344.604334902,73.513465243,11,41.143262247,89.555855567
4,A,41,344.125939250,70.483626111,11,45.507696383,95.630682758
4,A,42,344.604334902,69.845765242,11,45.477511819,95.230807176
4,A,43,346.677382729,70.643091329,11,46.887112918,90.779486321
4,A,44,345.561126207,70.802556546,11,45.477511819,95.230807176
4,A,45,344.923265337,68.729508720,11,47.828933038,114.001280966
4,A,46,342.212356641,67.453786980,11,48.979450150,100.505063870
4,A,47,340.936634901,67.294321763,11,49.810358874,99.582944724
4,A,48,340.617704466,67.932182632,11,46.786127345,101.003540852
4,A,49,346.358452294,62.191434804,11,49.900129398,85.601294645
4,A,50,343.966474033,55.812826106,11,46.024435460,104.036243468
4,A,51,348.590965339,55.972291324,11,36.314680339,97.062602670
4,A,52,347.155778382,53.101917410,11,38.348649588,43.652112720
4,A,53,349.069360991,53.580313062,11,40.196623555,88.636072468
4,A,54,350.982943600,56.131756541,11,40.378406839,53.673174048
4,A,55,351.939734905,58.045339151,11,38.272981041,90.477453777
4,A,56,349.388291426,60.756247847,11,43.104011681,121.690821305
4,A,57,344.923265337,61.234643500,11,42.172445281,67.313473326
4,A,58,345.242195772,60.915713065,11,40.824341469,90.447614171
4,A,59,345.242195772,61.394108717,11,44.979368799,91.218875235
4,A,60,346.198987077,61.553573934,11,45.289244735,90.403484735
4,A,61,346.677382729,62.350900022,11,46.900127476,91.558684206
4,A,62,347.315243599,65.380739153,11,46.036589169,93.972495941
4,A,63,349.228826208,66.815926110,11,47.524915552,90.769024683
4,A,64,349.707221861,67.613252197,11,47.211400578,91.161241908
4,A,65,350.185617513,67.932182632,11,47.945757518,3.814074834
4,A,66,351.301874035,66.656460893,11,46.059782797,94.368277435
4,A,67,352.418130557,67.932182632,11,47.356605542,94.635463427
4,A,68,353.534387079,68.570043502,11,46.695816004,94.308664917
4,A,69,354.012782732,69.845765242,11,48.682618044,95.262395400
4,A,70,354.810108819,70.005230459,11,50.935097609,95.389311760
4,A,71,355.288504471,70.962021764,12,50.966041476,95.746269210
4,A,72,357.361552298,72.078278286,12,51.714941266,92.474204468
4,A,73,358.318343603,74.470256548,12,50.154282664,93.280880773
4,A,74,358.637274038,75.586513070,12,52.422113509,93.837262117
4,A,75,355.766900124,74.629721765,12,54.931080461,92.995303288
4,A,76,353.055991427,74.948652200,11,55.026361071,55.388857815
4,A,77,351.142408818,73.832395678,11,54.507254754,65.084371492
4,A,78,349.388291426,72.556673938,11,55.286386210,56.768288932
4,A,79,348.272034904,71.280952199,11,56.702387201,55.773638188
4,A,80,346.836847947,69.367369589,11,56.875232065,47.272449733
4,A,81,347.634174034,68.091647850,11,57.252232740,49.744899205
4,A,82,349.866687078,67.772717415,11,59.817101423,72.627751516
4,A,83,349.707221861,67.613252197,11,59.424708467,93.384517952
4,A,84,352.258665340,69.845765242,11,58.877875341,94.660545483
4,A,85,352.258665340,69.048439154,12,62.329484774,86.185925166
4,A,86,353.853317514,70.643091329,12,62.257638964,87.357454706
4,A,87,354.650643602,73.194534808,12,64.219159534,86.583411808
4,A,88,355.607434906,73.035069591,12,64.436577519,88.865578369
4,A,89,356.564226211,74.151326113,12,65.271745228,82.701360608
4,A,90,356.723691428,74.948652200,12,65.923005755,85.282397495
4,A,91,358.637274038,76.543304374,12,66.994372592,88.636072468
4,A,92,357.521017516,78.935282636,11,65.430504476,87.765201141
4,A,93,357.999413168,78.775817419,11,66.976150682,90.272834983
4,A,94,357.680482733,79.413678288,11,67.012589548,91.909152433
4,A,95,355.766900124,80.689400028,11,67.944160184,95.657070706
11,A,1,306.371727939,296.585115207,7,55.989132405,131.325489904
11,A,2,304.989817920,294.348722423,7,61.179406820,130.503202726
11,A,3,301.706376431,288.949235779,7,61.098284202,128.784356477
11,A,4,295.965663138,284.484236550,7,61.941869892,135.000000000
11,A,5,291.925905175,281.294951387,7,60.149764104,133.854241619
11,A,6,289.587092811,275.979479360,7,62.569262996,133.347682602
11,A,7,287.886137480,273.640666996,7,61.500944756,127.979225620
11,A,8,286.610423415,269.175667767,7,62.880612154,122.292887818
11,A,9,285.972576115,263.860195740,7,64.770325793,113.198588253
11,A,10,290.012334077,272.577578430,7,45.898136350,140.262400578
11,A,11,291.500663909,272.364952930,6,46.621293946,75.203226408
11,A,12,288.311378746,271.301854632,6,50.433301089,75.846599905
11,A,13,289.799718311,270.664007332,6,46.837994355,60.642246457
11,A,14,287.248280447,270.663997599,6,51.739428501,115.301369058
11,A,15,289.587092811,270.238756333,6,50.966511004,139.398714849
11,A,16,291.075432376,272.364952930,6,50.587241603,63.004168278
11,A,17,291.075432376,272.364952930,6,50.587241603,63.004168278
11,A,18,285.334709349,274.278524028,6,58.383182693,69.981233623
11,A,19,288.949235779,275.979479360,6,58.480664720,84.994168002
11,A,20,286.185191882,277.680424958,6,58.072631647,76.879601629
11,A,21,284.696852317,277.467809191,6,65.624574409,71.095415127
11,A,22,289.374477045,283.633763751,6,66.848985945,92.917013124
11,A,23,283.633763751,284.271620784,6,72.651016875,84.289402280
11,A,24,284.909477816,283.846379518,6,70.421522017,97.983322573
11,A,25,285.122093583,287.248280447,6,67.723744308,82.785749542
11,A,26,283.846379518,286.397807648,6,67.958304578,98.637133058
11,A,27,282.995906718,284.696852317,6,74.103749759,9.246108600
11,A,28,278.530907490,281.720192653,6,76.079586296,45.679364674
11,A,29,277.255183692,281.082335621,6,77.512388471,73.752367085
11,A,30,284.909477816,282.783290952,6,80.127752881,118.877397159
11,A,31,283.846379518,282.145424186,5,81.335039756,83.395154896
11,A,32,281.507567154,283.208522485,5,84.802739987,98.942750981
11,A,33,286.610433148,282.145433919,5,93.549465390,76.595439280
11,A,34,282.570665452,279.168754790,5,91.914389334,87.878911687
11,A,35,287.460896214,277.680434691,5,95.072799337,78.388513576
11,A,36,283.208522485,278.530907490,5,101.433308093,83.500654965
11,A,37,282.145424186,278.318281991,5,99.218155106,51.263490036
11,A,38,281.294951387,280.444478588,5,103.918289263,61.127567833
11,A,39,281.082335621,283.208512752,5,104.392253497,73.188976636
11,A,40,279.594005789,290.437565610,5,101.585616462,54.713244683
11,A,41,279.593996056,297.028751703,6,95.711623247,95.609271340
11,A,42,278.318281991,297.879234235,6,94.475601279,76.464147457
11,A,43,278.743523257,288.949235779,6,66.342582938,89.265490172
11,A,44,276.617336392,294.477333306,6,54.972603116,34.919411429
11,A,45,283.421147985,289.587092811,6,71.729222113,35.103336513
11,A,46,281.294951387,284.909477816,6,75.286347194,35.575294111
11,A,47,280.231853088,280.657094355,6,80.577836480,35.115880887
11,A,48,280.869710121,278.318291724,6,84.214307888,33.048127277
11,A,49,286.823039181,282.570665452,6,84.214307888,38.027223759
11,A,50,284.696862050,277.042567925,6,86.640094626,31.349577201
11,A,51,285.122093583,277.042577658,5,93.308501533,47.585788459
11,A,52,284.059005017,277.467809191,5,97.290333290,41.633533624
11,A,53,288.736620012,279.806621555,5,99.212687386,57.604146127
11,A,54,284.271620784,278.318291724,5,102.241228974,44.325965643
11,A,55,294.052092040,285.547334849,5,99.053992222,60.133087789
11,A,56,282.995906718,281.932808420,5,106.778782934,43.547734579
11,A,57,288.098762979,283.633763751,5,110.931714854,31.679443250
11,A,58,289.374467312,283.421138252,5,106.445494627,45.323704036
11,A,59,288.098762979,281.507567154,5,108.108351840,68.784495154
11,A,60,284.696852317,275.766863593,5,110.365447444,61.460017771
11,A,61,289.799708578,276.404710893,5,109.395322177,82.405358653
11,A,62,286.610423415,275.341622327,5,112.398863714,87.180897843
11,A,63,292.563762208,274.491139795,5,115.568554353,83.450277754
11,A,64,290.650191110,271.089238865,5,117.802445127,102.932611473
11,A,65,288.311378746,268.750426501,5,115.653797772,109.101141666
11,A,66,288.736620012,264.498043039,5,114.035169382,95.349174184
11,A,67,288.098762979,263.009713208,5,130.192299451,88.128257609
11,A,68,290.437565610,265.348515839,5,132.200475821,80.931563468
11,A,69,290.224949844,261.733999142,5,133.697971890,70.297138040
11,A,70,291.075422643,260.458285077,5,137.380183426,61.531084672
11,A,71,291.288048143,258.969955245,6,136.930604791,70.214519323
11,A,72,299.792805333,260.033053544,6,132.071152920,86.492704724
11,A,73,297.879234235,259.820428045,6,133.132102925,96.602921553
11,A,74,296.816135937,264.285437006,6,142.639944506,84.697323163
11,A,75,298.942332534,260.458285077,6,140.522347663,101.343940055
11,A,76,303.619937796,258.332098213,6,107.464135010,115.551069333
11,A,77,297.454002702,255.568044583,6,119.978178008,81.439110429
11,A,78,301.281135165,255.355428816,6,122.128478297,64.862584035
11,A,79,303.194715996,251.103055087,6,123.869872297,107.377491189
11,A,80,297.879234235,250.039956789,6,124.056588180,114.720264759
11,A,81,304.257804562,250.677813821,7,130.746689198,107.020525612
11,A,82,301.493760665,250.890439321,7,131.663195865,113.004200944
11,A,83,299.580189567,252.804010419,7,133.066211240,122.471199362
11,A,84,296.178288637,255.780670082,7,134.754165100,125.495645770
11,A,85,291.075432376,259.607812278,7,135.556917425,60.700988571
11,A,86,292.138520942,257.694241180,7,139.934972234,60.708639864
11,A,87,295.753047371,263.860195740,7,142.629168487,63.434945326
11,A,88,288.949235779,261.308767609,7,143.898938086,61.011183251
11,A,89,289.799708578,262.584481675,7,148.607152154,56.673715209
11,A,90,285.122083850,260.245669311,7,148.176383803,52.110593959
11,A,91,287.673511980,263.647570240,7,152.028986080,56.754424844
11,A,92,283.846369785,258.757339479,7,151.422954561,51.842773826
11,A,93,279.381370556,256.205911348,7,152.854585520,49.173952807
11,A,94,278.105675957,254.717571784,7,155.184497185,43.889752269
11,A,95,281.720182920,259.607812278,7,159.692589250,48.670552129
16,B,1,371.232792987,321.479944442,6,48.568437372,86.486280300
16,B,2,373.465292601,320.842097143,6,46.710901461,149.349325196
16,B,3,373.571595618,323.606141040,5,52.813466669,103.029205350
16,B,4,374.847329149,326.051256421,5,50.365579768,44.828963095
16,B,5,376.973506281,328.602674818,5,55.284622649,103.341462407
16,B,6,375.378863699,329.665782850,5,56.833343985,45.606272371
16,B,7,371.976972502,323.287212524,5,53.482874209,165.024552156
16,B,8,371.126470504,324.562916856,5,56.386144782,77.588362828
16,B,9,368.149810841,323.180899774,5,56.818626657,157.561531450
16,B,10,370.488613472,314.250901317,5,58.493418193,7.099190476
16,B,11,367.511973274,317.971730763,5,59.597833150,132.397437798
16,B,12,370.807561454,312.868874502,5,58.752523103,144.872080027
16,B,13,371.551721503,316.483391198,5,58.997082389,132.370945230
16,B,14,370.807561454,322.543042741,5,62.861917159,136.370430014
16,B,15,371.445418487,323.180899774,5,64.766137921,131.539796758
16,B,16,370.063381939,327.008041970,5,63.538942266,140.022570212
16,B,17,371.339096004,330.091014383,5,64.692806277,149.811342158
16,B,18,373.358970119,332.323513997,5,64.559198954,142.224315694
16,B,19,370.594935955,332.961380763,5,67.571378721,155.854444017
16,B,20,370.807561454,328.496362068,5,71.206738438,150.679523561
16,B,21,365.811008210,327.114344986,6,67.290473971,114.054395177
16,B,22,363.365902562,322.011488725,6,64.572152069,123.585414632
16,B,23,357.944098319,316.377078449,6,66.941230869,46.930575534
16,B,24,357.518866786,311.593170170,6,67.657627715,44.490736918
16,B,25,365.704705193,309.360660823,6,68.495008928,167.085370384
16,B,26,371.551721503,314.357214067,6,69.125053160,96.534829963
16,B,27,374.422078150,320.416855877,6,66.828695268,87.447124578
16,B,28,373.784221118,321.054712909,6,73.971862027,98.595929812
16,B,29,375.485166716,322.543042741,6,72.925531214,94.347465915
16,B,30,373.571595618,323.393505807,6,73.971862027,81.404097751
16,B,31,370.382310455,318.078043513,6,71.445049832,89.317950199
16,B,32,370.754400213,315.420302633,6,70.225857753,98.093303528
